filename,width,height,class,xmin,ymin,xmax,ymax
small-truck_082647.jpg,500,500,small-truck,32.0,115.0,190.0,201.0
motorcycle_323835.jpg,500,500,motorcycle,380.0,108.0,499.0,172.0
truck_448568.jpg,500,500,truck,187.0,272.0,324.0,360.0
car-new_GUE-178.jpg,500,500,car-new,316.0,86.0,465.0,208.0
taxi_1870.jpg,500,500,taxi,234.0,361.0,426.0,478.0
car-old_768945.jpg,500,500,car-old,288.0,389.0,470.0,482.0
car-new_TQK-046.jpg,500,500,car-new,218.0,316.0,341.0,389.0
small-truck_155825.jpg,500,500,small-truck,17.0,131.0,201.0,233.0
car-new_FLB-504.jpg,500,500,car-new,51.0,223.0,243.0,324.0
car-old_303496.jpg,500,500,car-old,13.0,304.0,225.0,402.0
small-truck_131215.jpg,500,500,small-truck,203.0,326.0,414.0,435.0
truck_495243.jpg,500,500,truck,308.0,61.0,478.0,172.0
small-truck_062599.jpg,500,500,small-truck,13.0,263.0,191.0,354.0
car-new_NTS-663.jpg,500,500,car-new,98.0,257.0,244.0,336.0
disabled_098.jpg,500,500,disabled,136.0,384.0,305.0,483.0
taxi_7616.jpg,500,500,taxi,161.0,319.0,306.0,418.0
motorcycle_159653.jpg,500,500,motorcycle,118.0,46.0,288.0,142.0
small-truck_208994.jpg,500,500,small-truck,54.0,425.0,169.0,493.0
truck_200096.jpg,500,500,truck,272.0,58.0,438.0,145.0
car-old_629278.jpg,500,500,car-old,25.0,362.0,215.0,479.0
car-old_645925.jpg,500,500,car-old,222.0,366.0,371.0,445.0
car-new_CRS-337.jpg,500,500,car-new,292.0,265.0,478.0,385.0
taxi_8286.jpg,500,500,taxi,270.0,381.0,413.0,480.0
small-truck_985766.jpg,500,500,small-truck,176.0,65.0,283.0,145.0
small-truck_063138.jpg,500,500,small-truck,177.0,125.0,365.0,246.0
car-new_PDV-309.jpg,500,500,car-new,299.0,91.0,409.0,163.0
taxi_4021.jpg,500,500,taxi,293.0,366.0,439.0,455.0
car-old_033494.jpg,500,500,car-old,254.0,324.0,444.0,427.0
car-new_ZRN-722.jpg,500,500,car-new,6.0,11.0,157.0,89.0
truck_697188.jpg,500,500,truck,112.0,329.0,265.0,424.0
disabled_292.jpg,500,500,disabled,180.0,47.0,336.0,157.0
disabled_066.jpg,500,500,disabled,233.0,342.0,437.0,445.0
disabled_339.jpg,500,500,disabled,104.0,157.0,289.0,261.0
truck_520990.jpg,500,500,truck,338.0,305.0,497.0,404.0
motorcycle_563108.jpg,500,500,motorcycle,33.0,121.0,200.0,253.0
disabled_518.jpg,500,500,disabled,41.0,8.0,222.0,132.0
motorcycle_721840.jpg,500,500,motorcycle,332.0,73.0,484.0,183.0
car-old_883268.jpg,500,500,car-old,142.0,215.0,322.0,323.0
small-truck_669409.jpg,500,500,small-truck,187.0,56.0,308.0,121.0
taxi_0823.jpg,500,500,taxi,240.0,251.0,410.0,348.0
disabled_865.jpg,500,500,disabled,282.0,389.0,488.0,494.0
car-new_TAI-653.jpg,500,500,car-new,199.0,302.0,330.0,394.0
motorcycle_372180.jpg,500,500,motorcycle,286.0,51.0,437.0,147.0
taxi_2978.jpg,500,500,taxi,138.0,139.0,297.0,260.0
disabled_023.jpg,500,500,disabled,220.0,102.0,411.0,200.0
motorcycle_484770.jpg,500,500,motorcycle,7.0,8.0,167.0,121.0
small-truck_570694.jpg,500,500,small-truck,96.0,77.0,286.0,176.0
taxi_9619.jpg,500,500,taxi,204.0,94.0,337.0,185.0
motorcycle_607900.jpg,500,500,motorcycle,184.0,108.0,384.0,216.0
truck_819707.jpg,500,500,truck,322.0,303.0,498.0,401.0
car-new_LOU-695.jpg,500,500,car-new,152.0,339.0,276.0,400.0
truck_283542.jpg,500,500,truck,358.0,153.0,480.0,217.0
taxi_1955.jpg,500,500,taxi,350.0,337.0,465.0,406.0
small-truck_670065.jpg,500,500,small-truck,89.0,167.0,257.0,272.0
car-old_164507.jpg,500,500,car-old,282.0,233.0,431.0,330.0
disabled_160.jpg,500,500,disabled,183.0,156.0,290.0,230.0
small-truck_562507.jpg,500,500,small-truck,47.0,387.0,190.0,476.0
car-new_XZK-087.jpg,500,500,car-new,209.0,166.0,313.0,241.0
disabled_902.jpg,500,500,disabled,196.0,225.0,372.0,319.0
truck_191373.jpg,500,500,truck,193.0,123.0,397.0,230.0
motorcycle_301820.jpg,500,500,motorcycle,205.0,366.0,370.0,460.0
car-old_472162.jpg,500,500,car-old,181.0,54.0,357.0,194.0
car-old_265465.jpg,500,500,car-old,154.0,432.0,280.0,493.0
motorcycle_041661.jpg,500,500,motorcycle,12.0,125.0,159.0,223.0
motorcycle_367057.jpg,500,500,motorcycle,141.0,338.0,286.0,437.0
motorcycle_758115.jpg,500,500,motorcycle,11.0,285.0,217.0,401.0
disabled_565.jpg,500,500,disabled,263.0,32.0,366.0,106.0
taxi_3531.jpg,500,500,taxi,208.0,419.0,360.0,497.0
motorcycle_049002.jpg,500,500,motorcycle,169.0,44.0,295.0,112.0
taxi_0512.jpg,500,500,taxi,124.0,97.0,304.0,191.0
motorcycle_608304.jpg,500,500,motorcycle,352.0,94.0,493.0,179.0
disabled_789.jpg,500,500,disabled,52.0,26.0,201.0,113.0
car-new_PVJ-618.jpg,500,500,car-new,51.0,382.0,238.0,488.0
disabled_417.jpg,500,500,disabled,212.0,113.0,403.0,229.0
taxi_1140.jpg,500,500,taxi,68.0,59.0,240.0,150.0
car-old_437687.jpg,500,500,car-old,103.0,205.0,291.0,324.0
truck_361261.jpg,500,500,truck,242.0,251.0,402.0,347.0
small-truck_845960.jpg,500,500,small-truck,28.0,143.0,208.0,288.0
car-old_335895.jpg,500,500,car-old,122.0,321.0,319.0,433.0
car-old_657465.jpg,500,500,car-old,182.0,125.0,337.0,214.0
car-old_277883.jpg,500,500,car-old,99.0,328.0,236.0,430.0
small-truck_230784.jpg,500,500,small-truck,112.0,321.0,298.0,444.0
car-new_IQO-049.jpg,500,500,car-new,198.0,177.0,359.0,269.0
car-new_SJK-990.jpg,500,500,car-new,371.0,375.0,491.0,439.0
truck_040575.jpg,500,500,truck,99.0,250.0,230.0,347.0
small-truck_201243.jpg,500,500,small-truck,206.0,214.0,417.0,329.0
small-truck_651978.jpg,500,500,small-truck,154.0,83.0,317.0,168.0
disabled_069.jpg,500,500,disabled,126.0,41.0,330.0,145.0
taxi_2328.jpg,500,500,taxi,135.0,339.0,279.0,431.0
motorcycle_945461.jpg,500,500,motorcycle,266.0,205.0,412.0,286.0
car-new_IIU-851.jpg,500,500,car-new,180.0,248.0,374.0,363.0
motorcycle_261603.jpg,500,500,motorcycle,146.0,22.0,288.0,107.0
car-old_070424.jpg,500,500,car-old,191.0,15.0,397.0,121.0
motorcycle_900005.jpg,500,500,motorcycle,98.0,156.0,239.0,242.0
truck_546361.jpg,500,500,truck,322.0,366.0,480.0,473.0
truck_434458.jpg,500,500,truck,255.0,297.0,398.0,384.0
disabled_284.jpg,500,500,disabled,140.0,362.0,259.0,428.0
disabled_168.jpg,500,500,disabled,115.0,345.0,261.0,443.0
disabled_004.jpg,500,500,disabled,156.0,385.0,339.0,493.0
taxi_4550.jpg,500,500,taxi,344.0,223.0,490.0,335.0
motorcycle_836415.jpg,500,500,motorcycle,260.0,120.0,450.0,227.0
car-old_026025.jpg,500,500,car-old,186.0,315.0,391.0,421.0
small-truck_050993.jpg,500,500,small-truck,285.0,293.0,485.0,415.0
truck_535107.jpg,500,500,truck,65.0,30.0,252.0,131.0
small-truck_127615.jpg,500,500,small-truck,290.0,229.0,423.0,320.0
car-new_DGJ-729.jpg,500,500,car-new,275.0,374.0,434.0,464.0
taxi_3456.jpg,500,500,taxi,189.0,147.0,371.0,285.0
taxi_5345.jpg,500,500,taxi,369.0,316.0,494.0,389.0
motorcycle_495713.jpg,500,500,motorcycle,80.0,239.0,249.0,377.0
truck_896327.jpg,500,500,truck,218.0,26.0,336.0,103.0
motorcycle_020784.jpg,500,500,motorcycle,158.0,96.0,304.0,180.0
car-old_004760.jpg,500,500,car-old,163.0,207.0,365.0,315.0
